cartodb_id,suburb,responsible_authority,rest_area_number,rest_area_name,description,construction_date,site_status,latitude,longitude,lga,region,distance_from,road_name,road_number,link_no,carriageway_code,ne_unique,carriageway_configuration,side_of_road,category,vehicle_type,separated_parking_areas_light_heavy,light_vehicle_parking_capacity,light_vehicles_parking_type,heavy_vehicle_parking_capacity,heavy_vehicles_parking_type,entry_taper,exit_taper,shade,sign_non_potable,power_outlets,playground,litter_bins,emergency_phones,accessible,access_direction,lighting,tree_shading,tourist_information,sports_ground,shelter,bbq,picnic_table,toilets,baby_change_facilities,lookout,caravan_disposal,power_supply,driver_reviver,food_available,fuel_available,boat_ramp,pets_allowed,water_supply_type,access_direction_cardinal,guid,last_updated,_ds_write_method,disabled_toilet
760,WOOMARGAMA,Transport for NSW,3023,Blue Metal Rest Area,,,,-35.84447,147.19783,GREATER HUME SHIRE,South,134km from Gundagai and  46km to Albury,HUME HIGHWAY,2,2185,B,"0000002,2185,B3",,Left,Class 3 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,5,,,,,,,,,,,Northbound,,20250826,,TRUE
733,LITTLE BILLABONG,Transport for NSW,30,Garryowen Rest Area,,,,-35.65675,147.43543,GREATER HUME SHIRE,South,100km from Gundagai and  79km to Albury,HUME HIGHWAY,2,2085,C,"0000002,2085,C1",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Northbound,,20250826,,
786,CLYBUCCA,Transport for NSW,4010,Clybucca Rest Area Northbound,,,Open,-30.909,152.91781,KEMPSEY,North,17.2km north of Kempsey,Pacific Highway Collombatti,10,2310,B,"0000010,2310,B1",Physical Seperation,Left,Class 2 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,2,,,,,,,,,,,Northbound,,20250826,,
49,BOWNING,Transport for NSW,68,Bowning Stopping Bay Eastbound,,,,-34.78904,148.8591,YASS VALLEY,South,88km from Goulburn and 8km to Yass,HUME HIGHWAY,2,1582,C,"0000002,1582,C1",Main Carriageway,Right,Green Reflector Sites ,HEAVY VEHICLES ONLY,,,,,,,,,,,,,,,Counter,,,,,,,,0,,,,,,,,,,,Eastbound,,20250826,,
149,NORTH BOURKE,Transport for NSW,1108,North Bourke Rest Area,,,,-29.58574,145.84167,BOURKE,West,31.55km South of Enngonia,MITCHELL HIGHWAY,7,1270,A,"0000007,1270,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
583,BENDICK MURRELL,Transport for NSW,1217,Bendick Murrell Rest Area,,,Open,-34.16737,148.45963,HILLTOPS,South,26km from Young and  45km to Cowra,OLYMPIC HIGHWAY,78,610,A,"0000078,0610,A1",,Left,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,
354,LANDERVALE,Transport for NSW,1527,Landervale Stopping Bay,,,Open,-34.52771,146.82332,NARRANDERA,South,46km from Narrandera and  90km to West Wyalong,NEWELL HIGHWAY,17,2340,A,"0000017,2340,A1",Main Carriageway,Left,Informal Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,,,20250826,,
292,BORAMBOLA,Transport for NSW,203,Tarcutta Creek Truck Parking Bay,,,,-35.18676,147.74402,WAGGA WAGGA,South,43km from Gundagai and  38km to Wagga Wagga,STURT HIGHWAY,14,25,A,"0000014,0025,A2",Main Carriageway,Right,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
416,MOREE,Transport for NSW,1167,Gil Gil Creek Rest Area Southbound,,,,-29.18249,150.00993,MOREE PLAINS,West,38.4km North of Moree,NEWELL HIGHWAY,17,3340,A,"0000017,3340,A2",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Counter,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
323,BALRANALD,Transport for NSW,260,Abbotts Tank Rest Area,,,Open,-34.54093,142.99662,BALRANALD,West,53km from Balranald and  26km to Euston,STURT HIGHWAY,14,520,A,"0000014,0520,A1",Physical Seperation,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,TRUE,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
757,CUDGEGONG,Transport for NSW,932,Cudgegong Creek Rest Area,,,,-32.82491,149.81364,MID-WESTERN REGIONAL,West,36.77km from Mudgee turnoff,CASTLEREAGH HIGHWAY,18,1110,A,"0000018,1110,A2",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,,,,Prescribed,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
130,NARROMINE,Transport for NSW,1044,Narromine Rest Area,,,,-32.24402,148.27047,NARROMINE,West,3.15km South East of Narromine (Dandaloo St),MITCHELL HIGHWAY,7,770,A,"0000007,0770,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,
688,BECKOM,Transport for NSW,1591,Mirrool Stopping Bay,,,,-34.33258,147.08636,COOLAMON,South,87km from Narrandera and 49km to West Wyalong,NEWELL HIGHWAY,17,2380,A,"0000017,2380,A2",Main Carriageway,Left,Green Reflector Sites ,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
844,ORANGE,Transport for NSW,1026,Chinamans Bend Rest Area,,,,-33.31086,149.13942,ORANGE,West,52km from Bathurst,MITCHELL HIGHWAY,705,10,A,"0000705,0010,A1",Main Carriageway,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
331,GOL GOL,Council,3108,James King Park,,,Open,-34.18028,142.22211,WENTWORTH,West,,ADELAIDE ST,14,600,A,"0000014,0600,A3",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Prescribed,,,,,,TRUE,TRUE,4,,,,,,,,,,,,,20250826,,
463,BOOROORBAN,Transport for NSW,907,16 Mile Gums Rest Area,,,,-34.74151,144.7918,HAY,South,96km from Deniliquin and  27km to Hay,COBB HIGHWAY,21,180,A,"0000021,0180,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
827,EUNGAI CREEK,Transport for NSW,3307,Algomera Creek Rest Area,,,Open,-30.82021,152.87842,NAMBUCCA VALLEY,North,37.4Km North of Kempsey,PACIFIC HIGHWAY,10,2325,B,"0000010,2325,B2",Main Carriageway,Left,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Southbound,,20250826,,
701,BOWNING,Transport for NSW,73,Conroys Gap Rest Area Southbound,,,,-34.77689,148.72532,YASS VALLEY,South,22km from Yass and  80km to Gundagai,HUME HIGHWAY,2,1640,B,"0000002,1640,B1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Westbound,,20250826,,
52,BOOKHAM,Transport for NSW,2009,Bookham Rest Area,,,Open,-34.8133,148.6418,YASS VALLEY,South,32km from Yass and 69km to Gundagai,HUME HIGHWAY,2,1650,B,"0000002,1650,B1",Physical Seperation,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,7,,,,,TRUE,,,,,,Both Directions,,20250826,,TRUE
136,NYNGAN,Council,1751,Nyngan Rest Area,,,,-31.56364,147.20084,BOGAN,West,Nyngan,NYMAGEE ST,7,980,A,"0000007,0980,A1",,Right,Class 4 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
499,BREEZA,Transport for NSW,1787,Square Bush Rest Area,,,Open,-31.29908,150.49449,GUNNEDAH,North,32.5km North of Quirindi,KAMILAROI HIGHWAY,29,110,A,"0000029,0110,A1",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,,0,,,,,,,,,,,Both Directions,,20250826,,
425,ILFORD,Council,567,Ilford Coach Stop & Information Bay,,,,-32.95856,149.85784,MID-WESTERN REGIONAL,West,64km from Mudgee turnoff,CASTLEREAGH HIGHWAY,18,1090,A,"0000018,1090,A1",,Left,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,
359,WYALONG,Transport for NSW,786,Five Mile Rest Area Northbound,,,,-33.91541,147.2777,BLAND,South,7km from West Wyalong and  97km to Forbes,NEWELL HIGHWAY,17,2480,A,"0000017,2480,A2",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
467,WILCANNIA,Transport for NSW,1545,Polliollaluke Lake Stopping Bay,,,,-31.7176,143.46442,CENTRAL DARLING,West,0.1km South of North limit (SH8),COBB HIGHWAY,21,490,A,"0000021,0490,A1",Main Carriageway,Left,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
106,GRENFELL,Transport for NSW,848,Bogolong Creek Rest Area,,,,-33.84957,148.09072,WEDDIN,West,33.9km East of Carragable,MID WESTERN HIGHWAY,6,520,A,"0000006,0520,A1",Physical Seperation,Right,Other Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
278,ROB ROY,Council,1143,Gratyns Road Rest Area,,,,-29.74361,151.02112,INVERELL,North,9.9km West of Inverell,GWYDIR HIGHWAY,12,450,A,"0000012,0450,A1",,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
543,DORRIGO MOUNTAIN,Transport for NSW,573,Newell Falls Rest Area,,,Open,-30.3945,152.74601,BELLINGEN,North,20.5km West of Bellingen,WATERFALL WAY,76,60,A,"0000076,0060,A1",Main Carriageway,Right,Class 5 Heavy Vehicle Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
771,MOREE,Council,1173,Webb Oval Park Moree,,,,-29.45717,149.8439,MOREE PLAINS,West,North Moree Webb Ave,BALO ST,12,675,A,"0000012,0675,A2",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
700,BOWNING,Transport for NSW,72,Two Mile Rest Area,,,,-34.76655,148.76321,YASS VALLEY,South,18km from Yass and  83km to Gundagai,HUME HIGHWAY,2,1621,B,"0000002,1621,B4",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Westbound,,20250826,,
845,GUNNEDAH,Transport for NSW,1609,Hunts Road Stopping Bay,,,,-30.98527,150.21549,GUNNEDAH,North,1.9km from Gunnedah,SOUTH STREET,11,735,A,"0000011,0735,A1/8",Main Carriageway,Left,Informal Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
550,DORRIGO MOUNTAIN,Transport for NSW,4188,Mountain Top East Rest Area,,,Open,-30.37503,152.72581,BELLINGEN,North,24.5km west of Bellingen,WATERFALL WAY,76,60,A,"0000076,0060,A1",Main Carriageway,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,,,,Counter,,,,,TRUE,,TRUE,0,,,,,,,,,,,,,20250826,,
170,WILCANNIA,Transport for NSW,1287,MacCullochs Rest Area Westbound,,,,-31.69518,143.81494,CENTRAL DARLING,West,205.3km West of Cobar,BARRIER HIGHWAY,8,215,A,"0000008,0215,A2",,Left,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,TRUE,TRUE,,,Prescribed,,,,,,TRUE,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,TRUE
184,BROKEN HILL,Transport for NSW,1330,Stephens Creek Stopping Bay,,,,-31.91065,141.66423,UNINCORPORATED - FAR WEST AREA,West,54.6km West of Topar Roadhouse,BARRIER HIGHWAY,8,385,A,"0000008,0385,A2",Physical Seperation,Right,Informal Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,,,,Counter,,,,,,,,0,,,,,,,,,,,Eastbound,,20250826,,
375,DAROOBALGIE,Transport for NSW,766,Daroobalgie Rest Area Southbound,,,,-33.28962,148.08818,FORBES,West,20.5km South of Parkes,NEWELL HIGHWAY,17,2621,A,"0000017,2621,A1",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
152,HERMIDALE,Transport for NSW,1122,Whiterock Rest Area Westbound,,,,-31.5483,146.70842,BOGAN,West,47.2km West of Nyngan,BARRIER HIGHWAY,8,30,A,"0000008,0030,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,1,,,,,,,,,,,Westbound,,20250826,,
755,WEST BALLINA,Private,4186,Ballina Service Centre Northbound,,,Open,-28.8611,153.51603,BALLINA,North,0.2km South of West Ballina,Pacific Highway,10,3135,B,"0000010,3135,B1",Physical Seperation,Left,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,1,,,,,,TRUE,TRUE,,,,,,20250826,,
479,BROKEN HILL,Transport for NSW,248,South of Broken Hill Stopping Bay,,,,-32.12346,141.40518,UNINCORPORATED - FAR WEST AREA,West,21.6km South of Broken Hill,SILVER CITY HIGHWAY,22,190,A,"0000022,0190,A2",Main Carriageway,Right,Informal Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Southbound,,20250826,,
27,SUTTON FOREST,Private,22,Sallys Cnr Service Centre Northbound,,,,-34.6082,150.226,WINGECARRIBEE,South,30km South of Mittagong,HUME HIGHWAY,2,1087,C,"0000002,1087,C1",,Right,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,TRUE,TRUE,,,Counter,,,,,,,,6,,,,,,TRUE,TRUE,,,,Eastbound,,20250826,,
64,COBAR,Private,4535,Cobar Service Centre,,,Open,-31.49614,145.82744,COBAR,West,,MARSHALL ST,8,81,A,"0000008,0081,A1",Physical Seperation,Left,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,,,,,,,TRUE,TRUE,,,,,,20250826,,
169,WILCANNIA,Transport for NSW,1288,MacCullochs Rest Area Eastbound,,,,-31.69479,143.81441,CENTRAL DARLING,West,45.8km West of Emmdale,BARRIER HIGHWAY,8,215,A,"0000008,0215,A2",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,1,,,,,,,,,,,Both Directions,,20250826,,
402,DANDRY,Transport for NSW,1190,Cusacks Creek Truck Parking Bay,,,,-31.03232,149.39957,WARRUMBUNGLE,West,31.1km North of Coonabarabran,NEWELL HIGHWAY,17,3110,A,"0000017,3110,A2",,Right,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
433,COONAMBLE,Council,1769,North Coonamble Rest Area,,,,-30.94498,148.37575,COONAMBLE,West,2.23km North of Coonamble (Aberford St),CASWELL ST,18,3140,A,"0000018,3140,A1",,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
80,COLLECTOR,Transport for NSW,333,Baxters Truck Parking Bay,,,,-34.90293,149.45839,UPPER LACHLAN SHIRE,South,57km North of Canberra,FEDERAL HIGHWAY,3,1070,B,"0000003,1070,B3",Main Carriageway,Left,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,,,,Prescribed,,,,,,,,0,,,,,,,,,,,Eastbound,,20250826,,
113,RANKINS SPRINGS,Transport for NSW,1264,John Oxley (Rankin Springs) Rest Area,,,,-33.87268,146.18424,CARRATHOOL,South,99km from West Wyalong and 156km to Hay,MID WESTERN HIGHWAY,6,745,A,"0000006,0745,A1",,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,2,,,,,,,,,,,Both Directions,,20250826,,
630,EUGOWRA,Council,1244,Escort Rock Rest Area,,,,-33.40145,148.40976,CABONNE,West,35.4km West of Cudal,BOREE-EUGOWRA RD,377,90,A,"0000377,0090,A1",,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,,TRUE,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,
735,HAY SOUTH,Private,4545,West Hay South Service Centre,,,Open,-34.52048,144.83765,HAY,South,,MOAMA ST,14,376,A,"0000014,0376,A1",Physical Seperation,Right,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,,,,,,,TRUE,TRUE,,,,,,20250826,,
75,LAKE GEORGE,Transport for NSW,321,Badcoe VC Rest Area,,,,-35.03562,149.37741,QUEANBEYAN-PALERANG REGIONAL,South,49km South of Goulburn,FEDERAL HIGHWAY,3,1052,C,"0000003,1052,C3",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,0,,,,,,,,,,,Southbound,,20250826,,
682,YARRA,Transport for NSW,318,Wollogorang Stopping Bay,,,,-34.83683,149.57982,GOULBURN MULWAREE,South,17km South of Goulburn,FEDERAL HIGHWAY,3,1085,C,"0000003,1085,C1",Main Carriageway,Right,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,,,,Counter,,,,,,,,0,,,,,,,,,,,Westbound,,20250826,,
247,BENDEMEER,Council,1964,Glen Morangie Rest Area,,,,-30.8769,151.23599,TAMWORTH REGIONAL,North,42.2km West of Walcha,OXLEY HIGHWAY,11,511,A,"0000011,0511,A1",,Left,Informal Heavy Rest Areas,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,,,,Prescribed,,,,,,,,0,,,,,,,,,,,,,20250826,,
482,HOLLYDEEN,Transport for NSW,3395,Hollydeen Rest Area,,,Open,-32.33015,150.62964,MUSWELLBROOK,North,9.5km from Denman,GOLDEN HIGHWAY,27,160,A,"0000027,0160,A1",Main Carriageway,Left,Class 4 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,TRUE,,TRUE,2,,,,,,,,,,,,,20250826,,TRUE
316,MAUDE,Transport for NSW,256,St Pauls Rest Area,,,Open,-34.66417,144.16295,HAY,South,68km from Hay and  64km to Balranald,STURT HIGHWAY,14,410,A,"0000014,0410,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
198,ARDGLEN,Transport for NSW,1602,Nowlands Gap Truck Parking Bay Southbound,,,Open,-31.73819,150.79206,LIVERPOOL PLAINS,North,85km from Tamworth,NEW ENGLAND HIGHWAY,9,782,C,"0000009,0782,C1",Physical Seperation,Right,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Counter,,,,,,,,0,,,,,,,,,,,Eastbound,,20250826,,
341,FINLEY,Transport for NSW,1442,Tongaboo Rest Area Southbound,,,Open,-35.57326,145.61559,BERRIGAN,South,8km from Finley and  27km to Jerilderie,NEWELL HIGHWAY,17,2070,A,"0000017,2070,A1",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Counter,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
692,O'CONNELL,Council,1387,O'Connell Playground,,,,-33.52651,149.72387,OBERON,West,16.5km from Bathurst,HARTLEY-JENOLAN CAVES-BATHURST,253,191,A,"0000253,0191,A1",,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,TRUE,TRUE,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,
710,COFFS HARBOUR,Private,1992,Big Banana Parking,,,Open,-30.27398,153.13301,COFFS HARBOUR,North,"77.4km South of Big River Way, Glenugie",PACIFIC HIGHWAY,10,2565,B,"0000010,2565,B1",Physical Seperation,Left,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,1,,,,,,TRUE,,,,,Both Directions,,20250826,,
518,SEBASTOPOL,Transport for NSW,290,Sebastopol Truck Parking Bay Northbound,,,Open,-34.57127,147.51072,TEMORA,South,72km from Wagga Wagga and 15km to Temora,GOLDFIELDS WAY,57,42,A,"0000057,0042,A1",Physical Seperation,Left,Parking Area Heavy Rest Areas,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
697,GOWANG,Transport for NSW,1764,Hickeys Falls Stopping Bay,,,,-31.43012,149.06707,WARRUMBUNGLE,West,38.6km South of Coonabarabran,NEWELL HIGHWAY,17,3020,A,"0000017,3020,A2",Physical Seperation,Left,Informal Light Rest Areas,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
374,FORBES,Transport for NSW,1756,Forbes North Rest Area ,,,,-33.34707,148.03236,FORBES,West,1km North of Forbes,PARKES RD,17,2610,A,"0000017,2610,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
412,BELLATA,Transport for NSW,3001,Waterloo Creek Rest Area,,,,-29.85596,149.78863,NARRABRI,West,46.2km South of Moree,NEWELL HIGHWAY,17,3251,A,"0000017,3251,A1",Main Carriageway,Left,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Both,,,,,,,,0,,,,,,,,,,,Both Directions,,20250826,,
308,CARRATHOOL,Transport for NSW,234,Mulberygong Rest Area,,,Open,-34.51298,145.24167,MURRUMBIDGEE,South,134km from Narrandera and  39km to Hay,STURT HIGHWAY,14,330,A,"0000014,0330,A1",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,TRUE,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
99,LYNDHURST,Transport for NSW,739,Lyndhurst Rest Area,,,,-33.6744,149.02525,BLAYNEY,West,37.55km East of Cowra,MID WESTERN HIGHWAY,6,200,A,"0000006,0200,A2",Physical Seperation,Left,Class 5 Heavy Vehicle Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Prescribed,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
625,DARLINGTON POINT,Council,3130,Waddi Creek Rest Area,,,,-34.5744,145.9958,MURRUMBIDGEE,South,99km from  Jerilderie and  34km to Griffith,KIDMAN WAY,321,110,A,"0000321,0110,A1",,Right,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,,TRUE,,,Counter,,,,,,,TRUE,3,,,,,,,,,,,Both Directions,,20250826,,
717,WYALONG,Private,4556,Wyalong West Service Centre,,,Open,-33.9261,147.2452,BLAND,South,,NEELD ST,17,2475,A,"0000017,2475,A1",Physical Seperation,Right,Service Centre,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,,TRUE,,,,,,,TRUE,TRUE,,,,,,20250826,,
591,NEW PARK,Council,1843,Kyogle Apex Park,,,,-28.6166,153.002,KYOGLE,North,0.2km North of Kyogle,SUMMERLAND WAY,83,399,A,"0000083,0399,A1",,Left,Light Vehicle Only Rest Area,Light Vehicle Only,,,,,,,,,,,TRUE,TRUE,,,Both,,,,,,TRUE,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
381,DUBBO,Transport for NSW,585,Mountain Creek Rest Area,,,,-32.39193,148.43432,DUBBO REGIONAL,West,22.5km from Dubbo (SH7),NEWELL HIGHWAY,17,2790,A,"0000017,2790,A1",Physical Seperation,Right,Class 5 Heavy Vehicle Rest Area,HEAVY VEHICLES ONLY,,,,,,,,,,,,TRUE,,,Counter,,,,,,,TRUE,0,,,,,,,,,,,Both Directions,,20250826,,
190,BROKEN HILL,Transport for NSW,1439,Thackaringa Hills Rest Area,,,,-32.04582,141.12766,UNINCORPORATED - FAR WEST AREA,West,36.8km West of Broken Hill,BARRIER HIGHWAY,8,510,A,"0000008,0510,A3",,Left,Class 4 Heavy Vehicle Rest Area,BOTH LIGHT AND HEAVY VEHICLES,,,,,,,,,,,,TRUE,,,Both,,,,,,TRUE,TRUE,1,,,,,,,,,,,Both Directions,,20250826,,
